,castTotalLikes,directorLikes,actor1likes,movieLikes,fbPosters,year,duration,genre,contentRating,criticReviews,userReviews,userVotes,rating
3972,2888,541.0,773.0,251,2.0,1965.0,152.0,Adventure,Approved,53.0,67.0,5294,6.8
3973,3229,2.0,881.0,237,3.0,2009.0,92.0,Drama,R,1.0,6.0,257,7.3
3974,731,24.0,277.0,456,0.0,1950.0,107.0,Biography,Passed,21.0,90.0,3167,7.0
3975,1269,69.0,414.0,17000,0.0,2010.0,97.0,Comedy,R,246.0,148.0,55982,7.3
3976,222,6.0,119.0,385,1.0,2005.0,115.0,Drama,R,42.0,35.0,2650,7.5
3977,2658,89.0,963.0,0,0.0,2009.0,95.0,Comedy,R,78.0,90.0,31836,6.8
3978,282,136.0,89.0,359,0.0,1948.0,102.0,Adventure,Approved,41.0,54.0,3258,7.1
3979,298,29.0,117.0,0,2.0,2009.0,99.0,Drama,R,61.0,14.0,3579,6.9
3980,5977,13.0,3000.0,0,0.0,2006.0,109.0,Comedy,R,112.0,172.0,17770,6.9
3981,17151,174.0,14000.0,29000,3.0,2011.0,113.0,Action,PG-13,349.0,332.0,210548,6.9
3983,465,154.0,183.0,0,2.0,1969.0,113.0,Drama,X,88.0,334.0,76616,7.9
3984,2323,11.0,1000.0,0,3.0,1997.0,91.0,Comedy,R,122.0,174.0,82232,7.2
3985,2726,104.0,628.0,16000,0.0,1980.0,88.0,Comedy,PG,134.0,427.0,160281,7.8
3986,2886,2.0,2000.0,358,3.0,2015.0,88.0,Action,R,11.0,14.0,801,3.5
3987,3455,473.0,826.0,8000,1.0,1995.0,97.0,Comedy,R,20.0,157.0,74626,7.3
3988,3036,117.0,851.0,0,2.0,1993.0,97.0,Crime,R,28.0,96.0,39508,7.5
3990,3617,10.0,3000.0,1000,0.0,1987.0,85.0,Comedy,R,95.0,118.0,15956,6.0
3991,1970,541.0,575.0,357,2.0,1970.0,121.0,Comedy,R,31.0,62.0,6350,7.3
3992,970,174.0,255.0,0,1.0,1967.0,134.0,Biography,Approved,79.0,128.0,19026,8.0
3993,646,160.0,157.0,930,0.0,1959.0,149.0,Drama,Not Rated,25.0,83.0,7071,7.6
3994,2402,22.0,606.0,470,1.0,1966.0,121.0,Action,Not Rated,22.0,74.0,5941,7.0
3995,771,13000.0,195.0,0,0.0,1972.0,116.0,Thriller,R,110.0,199.0,30982,7.5
3996,1122,22.0,648.0,43000,0.0,2015.0,92.0,Horror,R,425.0,452.0,66483,6.8
3997,987,0.0,625.0,280,2.0,1998.0,93.0,Comedy,R,19.0,38.0,1721,3.9
3998,995,0.0,385.0,453,2.0,1996.0,96.0,Comedy,R,43.0,98.0,13949,6.1
3999,4238,386.0,3000.0,0,2.0,1998.0,105.0,Biography,R,127.0,229.0,24977,7.5
4000,1044,195.0,827.0,33000,0.0,2009.0,129.0,Drama,R,262.0,231.0,131831,8.2
4001,1592,0.0,1000.0,3000,1.0,1985.0,87.0,Horror,Unrated,184.0,419.0,49672,7.2
4002,836,47.0,430.0,804,1.0,2008.0,94.0,Horror,R,33.0,52.0,4790,4.8
4003,1347,0.0,634.0,0,0.0,1987.0,37.0,Comedy,X,252.0,537.0,113451,7.8
4004,2238,0.0,560.0,0,0.0,2001.0,81.0,Action,PG-13,31.0,131.0,11399,5.2
4005,3075,48.0,984.0,93000,0.0,2013.0,97.0,Horror,TV-14,139.0,236.0,34532,3.3
4006,222,22.0,174.0,140,0.0,1998.0,106.0,Drama,R,39.0,494.0,1024,6.8
4007,44,12.0,29.0,38000,0.0,2010.0,103.0,Comedy,PG-13,337.0,199.0,54104,7.0
4008,3574,0.0,827.0,360,3.0,2006.0,101.0,Comedy,R,30.0,24.0,1950,6.5
4009,2486,82.0,622.0,15000,4.0,2012.0,102.0,Action,R,265.0,207.0,104072,5.7
4010,20009,9.0,11000.0,414,4.0,2005.0,98.0,Comedy,R,50.0,53.0,7228,6.4
4011,6380,23.0,4000.0,1000,3.0,2004.0,91.0,Action,PG-13,50.0,135.0,12188,5.3
4012,1043,28.0,426.0,0,0.0,2016.0,105.0,Action,PG-13,9.0,15.0,342,4.7
4014,2406,6.0,922.0,18,6.0,1998.0,104.0,Action,R,5.0,20.0,372,5.5
4017,5526,41.0,2000.0,5000,0.0,2013.0,148.0,Action,PG-13,44.0,55.0,30434,8.4
4019,854,892.0,603.0,721,1.0,2014.0,86.0,Action,R,17.0,10.0,1285,3.3
4020,3854,14.0,2000.0,482,2.0,2014.0,92.0,Action,Not Rated,7.0,10.0,1928,5.4
4022,1183,0.0,1000.0,606,1.0,2014.0,90.0,Crime,R,3.0,18.0,610,3.1
4023,2861,0.0,1000.0,0,0.0,1977.0,94.0,Comedy,PG,55.0,102.0,15115,6.7
4024,11218,10.0,11000.0,0,0.0,2005.0,80.0,Documentary,G,169.0,331.0,45984,7.6
4025,22834,78.0,18000.0,21000,8.0,2011.0,107.0,Biography,R,290.0,225.0,92599,7.1
4026,320,0.0,141.0,224,1.0,2011.0,99.0,Drama,Not Rated,10.0,13.0,1262,6.1
4027,3608,0.0,1000.0,0,0.0,2008.0,92.0,Comedy,R,159.0,72.0,28573,6.5
4028,26495,141.0,24000.0,129000,0.0,2014.0,107.0,Drama,R,535.0,731.0,399138,8.5
4029,1211,353.0,1000.0,28000,0.0,2002.0,135.0,Crime,R,214.0,749.0,533200,8.7
4030,1430,8.0,798.0,0,2.0,1999.0,99.0,Comedy,R,47.0,160.0,19194,7.1
4031,1011,19.0,632.0,0,7.0,2012.0,102.0,Biography,PG-13,17.0,13.0,2116,6.6
4032,11860,22.0,11000.0,799,0.0,2006.0,93.0,Crime,R,85.0,73.0,12304,6.7
4033,216,346.0,74.0,60000,1.0,2012.0,115.0,Drama,R,349.0,249.0,170155,8.3
4034,2076,84.0,662.0,18000,0.0,1983.0,94.0,Comedy,PG,109.0,458.0,104908,8.1
4035,2747,38.0,625.0,0,0.0,2006.0,91.0,Drama,PG-13,60.0,174.0,9607,7.4
4036,1105,73.0,595.0,934,4.0,1982.0,98.0,Action,R,101.0,75.0,6549,6.6
4038,2020,4.0,631.0,100,0.0,1999.0,92.0,Drama,R,16.0,18.0,704,6.4
4039,17,39.0,15.0,0,7.0,2008.0,128.0,Drama,PG-13,212.0,86.0,29248,7.5
4040,2997,2000.0,917.0,13000,0.0,1968.0,136.0,Drama,R,215.0,447.0,140527,8.0
4041,2693,673.0,756.0,0,1.0,1962.0,113.0,Drama,Approved,107.0,214.0,53741,8.1
4042,1936,6.0,828.0,0,0.0,2009.0,99.0,Drama,PG-13,122.0,70.0,29239,7.2
4043,308,13.0,280.0,0,0.0,2004.0,101.0,Crime,R,155.0,172.0,30474,7.5
4044,2016,101.0,1000.0,15000,4.0,2010.0,105.0,Comedy,R,261.0,142.0,73349,7.2
4045,170118,38.0,164000.0,0,0.0,2005.0,95.0,Action,R,130.0,252.0,25542,6.4
4046,3468,644.0,1000.0,0,6.0,1978.0,109.0,Comedy,R,94.0,257.0,90177,7.6
4047,1198,82.0,387.0,0,2.0,1964.0,110.0,Action,Approved,164.0,418.0,139432,7.8
4048,1962,43.0,691.0,0,0.0,2012.0,108.0,Horror,Not Rated,188.0,47.0,9356,5.7
4049,1844,964.0,488.0,41000,0.0,1946.0,118.0,Drama,PG,206.0,706.0,275720,8.6
4050,3559,0.0,2000.0,21000,4.0,1996.0,94.0,Drama,R,134.0,514.0,469561,8.2
4051,1964,0.0,1000.0,290,0.0,2000.0,115.0,Comedy,R,53.0,83.0,4687,6.6
4052,1081,21.0,438.0,14000,0.0,2010.0,98.0,Horror,R,264.0,359.0,82133,5.7
4053,1965,52.0,773.0,0,0.0,1998.0,91.0,Comedy,PG,94.0,213.0,21245,7.4
4054,1779,909.0,909.0,4000,2.0,2002.0,120.0,Crime,R,215.0,888.0,123090,8.0
4055,900,611.0,878.0,0,1.0,2014.0,109.0,Drama,PG-13,85.0,20.0,2789,7.3
4056,1472,28.0,426.0,0,0.0,1985.0,87.0,Fantasy,R,138.0,327.0,43485,5.4
4057,1665,133.0,687.0,0,0.0,1985.0,117.0,Drama,Unrated,55.0,94.0,29610,7.4
4058,3708,65.0,942.0,31000,0.0,2013.0,85.0,Horror,R,361.0,578.0,139329,5.7
4059,2239,301.0,1000.0,58000,0.0,2012.0,110.0,Horror,R,411.0,524.0,155153,6.8
4060,159,9.0,71.0,63,1.0,2002.0,113.0,Biography,R,24.0,35.0,1466,5.4
4061,649,174.0,253.0,0,0.0,1958.0,108.0,Drama,Approved,70.0,141.0,33741,8.1
4062,1186,57.0,220.0,0,0.0,1970.0,95.0,Action,G,78.0,150.0,32378,6.1
4063,4277,188.0,2000.0,902,0.0,1997.0,98.0,Comedy,PG,35.0,34.0,12942,5.1
4064,373,8.0,88.0,38,0.0,2000.0,93.0,Action,G,39.0,55.0,9066,5.6
4065,1862,41.0,956.0,0,0.0,1986.0,86.0,Horror,R,158.0,307.0,25332,5.9
4066,1035,767.0,682.0,0,2.0,1957.0,161.0,Adventure,PG,122.0,273.0,149444,8.2
4067,1441,32.0,610.0,710,1.0,1990.0,100.0,Adventure,PG,16.0,54.0,2580,5.3
4068,2811,13000.0,897.0,609,1.0,1976.0,120.0,Comedy,PG,67.0,111.0,15293,6.8
4069,1328,0.0,516.0,0,2.0,1960.0,125.0,Comedy,Approved,183.0,241.0,109335,8.3
4070,2899,18.0,935.0,949,0.0,1993.0,91.0,Fantasy,R,112.0,317.0,19331,4.3
4071,70,13000.0,18.0,933,1.0,1966.0,128.0,Thriller,Approved,64.0,137.0,18656,6.7
4072,2165,1000.0,989.0,635,0.0,2005.0,100.0,Comedy,R,114.0,72.0,7721,7.2
4073,14696,85.0,13000.0,0,2.0,2015.0,84.0,Western,R,246.0,88.0,27650,6.9
4074,1163,78.0,685.0,889,0.0,1985.0,97.0,Comedy,R,7.0,16.0,1361,6.6
4075,4815,23.0,1000.0,545,3.0,2009.0,84.0,Action,R,49.0,20.0,8265,5.9
4076,1444,174.0,556.0,808,1.0,1960.0,146.0,Drama,Approved,42.0,81.0,7998,7.9
4077,3847,176.0,877.0,0,0.0,1961.0,186.0,Drama,Not Rated,73.0,176.0,44457,8.3
4078,1936,9.0,927.0,143,3.0,1999.0,94.0,Comedy,R,16.0,8.0,1004,5.2
4080,2269,393.0,862.0,0,0.0,1948.0,126.0,Action,Approved,91.0,162.0,21316,7.8
4081,2321,18.0,939.0,837,0.0,2006.0,99.0,Comedy,PG-13,37.0,101.0,8279,3.0
4082,328,0.0,140.0,62000,1.0,2013.0,109.0,Drama,R,405.0,270.0,95362,7.9
4083,1389,4.0,641.0,491,1.0,1987.0,95.0,Comedy,PG,29.0,65.0,8465,3.2
4084,1395,152.0,674.0,812,1.0,1988.0,97.0,Action,R,81.0,100.0,9502,6.5
4085,3049,78.0,912.0,187,0.0,2004.0,94.0,Drama,R,17.0,23.0,806,6.9
4086,2510,15.0,953.0,595,1.0,2002.0,90.0,Comedy,PG-13,75.0,109.0,6000,7.0
4088,1394,375.0,1000.0,0,0.0,2005.0,117.0,Drama,PG-13,91.0,147.0,12560,7.8
4089,1616,70.0,883.0,1000,0.0,1999.0,96.0,Comedy,R,82.0,161.0,14548,6.9
4090,858,0.0,472.0,131,1.0,2000.0,82.0,Comedy,R,48.0,81.0,3665,4.4
4091,1292,300.0,729.0,0,0.0,1996.0,109.0,Crime,R,33.0,92.0,8239,6.0
4092,3692,132.0,1000.0,0,0.0,2010.0,90.0,Comedy,R,133.0,53.0,9808,6.6
4093,1011,21.0,240.0,0,1.0,1971.0,89.0,Family,G,104.0,349.0,128334,7.8
4094,1806,16.0,687.0,217,0.0,1993.0,98.0,Fantasy,R,22.0,49.0,3943,5.3
4095,1363,45.0,578.0,417,0.0,1997.0,95.0,Comedy,R,30.0,49.0,8005,5.3
4096,1618,0.0,820.0,0,0.0,1978.0,94.0,Drama,PG,112.0,181.0,37594,8.0
4097,12250,11.0,11000.0,430,2.0,2001.0,104.0,Drama,R,79.0,115.0,8603,7.1
4098,9555,18.0,3000.0,0,3.0,1999.0,87.0,Comedy,R,49.0,183.0,18711,5.4
4099,11459,232.0,10000.0,0,4.0,1996.0,108.0,Biography,R,42.0,78.0,15885,6.9
4100,2260,387.0,962.0,11000,0.0,2012.0,86.0,Comedy,R,345.0,139.0,43982,7.4
4101,278,151.0,113.0,0,1.0,2005.0,94.0,Crime,R,152.0,177.0,25063,7.3
4103,539,269.0,489.0,26,1.0,2003.0,89.0,Comedy,R,23.0,14.0,761,6.6
4104,43810,0.0,40000.0,20000,0.0,2014.0,102.0,Comedy,R,254.0,261.0,31089,5.4
4105,852,0.0,717.0,43000,0.0,2003.0,120.0,Drama,R,305.0,809.0,356181,8.4
4106,1567,13.0,439.0,0,0.0,2010.0,110.0,Drama,PG,19.0,65.0,3942,6.3
4107,1249,59.0,694.0,37000,4.0,2011.0,86.0,Action,Not Rated,272.0,230.0,37495,6.1
4108,1335,0.0,574.0,174,2.0,2016.0,101.0,Action,R,5.0,8.0,368,5.0
4109,1663,9.0,904.0,0,1.0,1996.0,102.0,Comedy,R,65.0,196.0,22246,6.9
4110,2715,84.0,702.0,76,0.0,2006.0,87.0,Drama,PG,5.0,18.0,1289,7.2
4111,13636,121.0,13000.0,0,0.0,2009.0,123.0,Drama,Not Rated,248.0,112.0,47385,7.3
4112,2452,89.0,962.0,0,5.0,2011.0,99.0,Comedy,PG-13,152.0,54.0,7625,5.7
4114,8353,21.0,4000.0,0,3.0,2012.0,87.0,Comedy,R,156.0,129.0,37156,5.3
4116,2330,40.0,912.0,47,2.0,2004.0,120.0,Drama,PG-13,1.0,27.0,758,5.0
4117,1467,78.0,536.0,0,3.0,2012.0,93.0,Comedy,R,82.0,71.0,7988,5.3
4118,3784,81.0,3000.0,0,1.0,2014.0,111.0,Crime,R,175.0,145.0,48562,6.0
4120,362,7.0,289.0,442,0.0,2004.0,98.0,Comedy,R,40.0,56.0,11074,7.4
4121,4374,27.0,1000.0,348,1.0,2011.0,100.0,Drama,R,8.0,8.0,266,5.9
4122,1495,26.0,487.0,0,0.0,2009.0,88.0,Horror,R,63.0,48.0,4122,4.1
4123,1030,700.0,599.0,117,1.0,1999.0,97.0,Comedy,R,20.0,25.0,1238,6.7
4124,4920,87.0,2000.0,0,4.0,2011.0,122.0,Drama,R,174.0,226.0,30511,5.8
4125,975,0.0,767.0,580,0.0,2009.0,86.0,Drama,R,90.0,31.0,2437,6.2
4126,4756,8.0,798.0,0,1.0,2015.0,83.0,Horror,R,58.0,39.0,7358,5.3
4127,313,0.0,231.0,48,1.0,2005.0,80.0,Comedy,R,14.0,24.0,1257,3.3
4128,79957,13000.0,40000.0,24000,0.0,2010.0,108.0,Adventure,PG,451.0,736.0,306336,6.5
4130,1929,15.0,433.0,448,2.0,2009.0,96.0,Drama,R,21.0,14.0,2280,5.9
4132,7191,136.0,3000.0,0,2.0,2014.0,83.0,Comedy,R,98.0,85.0,16987,5.5
4133,845,19.0,319.0,2000,0.0,2013.0,80.0,Comedy,R,29.0,13.0,2978,2.6
4134,3666,2000.0,2000.0,6000,3.0,2011.0,90.0,Action,R,23.0,30.0,13599,5.8
4135,2715,128.0,756.0,3000,0.0,1967.0,92.0,Crime,Approved,87.0,128.0,13640,7.4
4138,3024,39.0,1000.0,395,2.0,2014.0,95.0,Drama,R,7.0,15.0,976,4.8
4139,4092,9.0,904.0,398,4.0,2015.0,82.0,Thriller,R,6.0,8.0,520,3.9
4141,4671,0.0,2000.0,56000,1.0,2015.0,105.0,Drama,PG,343.0,323.0,103749,7.0
4142,1989,0.0,854.0,229,3.0,2009.0,94.0,Action,R,11.0,14.0,706,6.2
4143,3648,7.0,2000.0,480,2.0,2010.0,95.0,Comedy,R,34.0,20.0,3443,5.9
4144,167,179.0,119.0,0,0.0,1998.0,113.0,Drama,R,71.0,257.0,28951,8.0
4145,2167,964.0,931.0,612,2.0,1961.0,136.0,Comedy,Approved,21.0,40.0,4313,7.3
4147,1231,39.0,267.0,88,8.0,2005.0,105.0,Comedy,R,35.0,27.0,746,6.5
4149,2305,4.0,875.0,0,0.0,2010.0,93.0,Documentary,PG-13,73.0,23.0,5695,6.4
4150,673,503.0,264.0,7000,2.0,1976.0,107.0,Fantasy,R,154.0,310.0,80961,7.6
4151,923,192.0,447.0,0,1.0,2003.0,89.0,Horror,Unrated,251.0,539.0,55040,6.8
4152,362,18.0,130.0,0,1.0,2010.0,90.0,Comedy,PG-13,57.0,32.0,4173,6.1
4153,964,6.0,679.0,369,0.0,2015.0,89.0,Action,R,14.0,17.0,859,4.0
4154,727,153.0,275.0,0,1.0,2005.0,116.0,Crime,R,159.0,206.0,33567,7.4
4155,527,0.0,105.0,10000,2.0,1959.0,120.0,Comedy,Not Rated,181.0,350.0,175196,8.3
4156,1855,152.0,935.0,0,0.0,1988.0,88.0,Horror,R,110.0,270.0,21359,5.3
4157,2509,149.0,695.0,14000,3.0,1939.0,102.0,Adventure,Passed,213.0,533.0,291875,8.1
4158,2703,0.0,1000.0,14000,0.0,1974.0,106.0,Comedy,PG,129.0,315.0,112671,8.0
4159,1797,0.0,569.0,0,0.0,2007.0,95.0,Horror,R,280.0,332.0,40800,5.7
4160,1761,124.0,464.0,349,0.0,2006.0,144.0,Comedy,PG-13,15.0,106.0,27569,8.2
4161,787,9.0,402.0,381,1.0,1997.0,113.0,Drama,R,61.0,57.0,5744,7.1
4162,681,19.0,481.0,0,0.0,1979.0,118.0,Adventure,G,33.0,90.0,8856,7.4
4164,197,0.0,122.0,77,0.0,2008.0,90.0,Action,Not Rated,2.0,6.0,1828,5.7
4165,1949,673.0,756.0,573,1.0,1963.0,109.0,Adventure,Not Rated,27.0,65.0,5786,6.9
4167,2555,149.0,760.0,116,0.0,1943.0,122.0,Drama,Passed,9.0,27.0,1553,7.0
4168,4701,0.0,1000.0,12000,0.0,1974.0,93.0,Comedy,R,121.0,363.0,95294,7.8
4169,467,17.0,158.0,0,0.0,1984.0,97.0,Horror,R,166.0,326.0,29488,5.9
4170,205,84.0,88.0,17000,1.0,2013.0,82.0,Drama,PG-13,269.0,123.0,34643,7.4
4171,1269,133.0,443.0,963,1.0,1987.0,140.0,Drama,R,29.0,69.0,10755,7.8
4172,2753,3.0,833.0,323,2.0,2006.0,86.0,Comedy,R,20.0,53.0,6930,6.0
4173,52621,7.0,40000.0,1000,0.0,1999.0,109.0,Drama,R,107.0,260.0,45500,5.3
4174,179,147.0,52.0,0,1.0,2004.0,105.0,Documentary,PG-13,74.0,37.0,3849,7.9
4175,239,76.0,123.0,0,0.0,2007.0,66.0,Horror,R,173.0,124.0,40878,7.2
4177,1082,6.0,331.0,254,1.0,2007.0,100.0,Horror,R,66.0,47.0,5012,5.3
4178,2510,134.0,804.0,0,0.0,1952.0,103.0,Comedy,Approved,169.0,568.0,150020,8.3
4180,3421,89.0,713.0,0,6.0,2013.0,86.0,Comedy,R,129.0,107.0,34620,5.1
4181,1111,67.0,871.0,0,0.0,2012.0,87.0,Documentary,PG,30.0,199.0,9010,5.1
4182,3226,0.0,908.0,3000,0.0,2009.0,119.0,Horror,R,220.0,491.0,36372,4.9
4183,28713,15000.0,15000.0,0,6.0,1996.0,149.0,Comedy,PG,75.0,212.0,50311,6.9
4184,684,24.0,381.0,0,0.0,1982.0,98.0,Horror,R,162.0,532.0,28589,4.6
4185,2373,11.0,595.0,819,0.0,1971.0,98.0,Action,G,74.0,92.0,23546,6.3
4186,1141,58.0,617.0,1000,0.0,1963.0,112.0,Drama,Approved,65.0,120.0,15277,7.9
4187,1385,15.0,1000.0,0,0.0,2013.0,75.0,Comedy,R,26.0,30.0,6062,6.7
4188,19923,835.0,18000.0,0,2.0,1991.0,104.0,Drama,R,63.0,153.0,36996,7.1
4189,1655,0.0,625.0,0,3.0,2004.0,102.0,Comedy,R,205.0,978.0,187595,7.6
4190,36,0.0,15.0,22000,1.0,1995.0,105.0,Drama,R,121.0,395.0,183288,8.1
4192,2125,7.0,745.0,500,1.0,1999.0,107.0,Drama,R,74.0,87.0,6221,7.0
4193,1396,13.0,643.0,774,0.0,2004.0,96.0,Comedy,R,54.0,84.0,7776,7.6
4194,150,34.0,56.0,430,1.0,2007.0,101.0,Drama,PG-13,80.0,29.0,2560,6.7
4195,1980,14.0,902.0,13000,3.0,2012.0,89.0,Comedy,PG-13,252.0,84.0,52509,7.1
4196,2972,148.0,900.0,0,1.0,2003.0,106.0,Drama,R,72.0,134.0,21202,7.6
4197,10040,53.0,8000.0,10000,1.0,2013.0,95.0,Comedy,R,220.0,178.0,105591,7.1
4199,338,119.0,334.0,24000,1.0,2008.0,101.0,Comedy,R,197.0,345.0,52286,7.7
4200,1252,9.0,860.0,588,0.0,2008.0,112.0,Documentary,Not Rated,14.0,34.0,578,7.6
4202,4730,43.0,989.0,0,0.0,2004.0,92.0,Comedy,PG-13,191.0,392.0,185345,6.7
4203,1491,0.0,640.0,140,1.0,2006.0,100.0,Comedy,PG-13,18.0,18.0,806,5.7
4204,210,0.0,191.0,0,0.0,2010.0,80.0,Documentary,R,28.0,30.0,1138,7.1
4205,1739,8.0,611.0,0,2.0,2008.0,106.0,Comedy,PG-13,22.0,26.0,4820,6.2
4206,163,24.0,127.0,560,0.0,2000.0,103.0,Horror,R,62.0,110.0,10220,6.1
4207,862,8.0,426.0,0,0.0,2008.0,90.0,Drama,PG-13,47.0,40.0,5699,5.9
4208,4590,571.0,2000.0,19000,0.0,2010.0,96.0,Comedy,R,238.0,203.0,61787,6.8
4209,2579,20.0,794.0,190,2.0,2010.0,89.0,Comedy,TV-PG,2.0,7.0,858,5.8
4210,3157,2.0,968.0,0,0.0,2015.0,87.0,Comedy,Not Rated,95.0,23.0,3119,5.0
4212,5963,0.0,1000.0,352,10.0,1996.0,120.0,Drama,R,28.0,35.0,4100,6.8
4213,2306,9.0,973.0,250,0.0,2006.0,101.0,Drama,PG-13,25.0,90.0,4057,5.1
4214,1490,406.0,586.0,79000,0.0,2006.0,84.0,Adventure,R,121.0,434.0,108052,6.6
4215,881,0.0,490.0,0,0.0,2015.0,110.0,Crime,R,10.0,26.0,1510,5.0
4216,3282,222.0,1000.0,11000,0.0,2006.0,101.0,Crime,Unrated,172.0,192.0,99177,7.7
4217,3132,15.0,844.0,0,0.0,2012.0,101.0,Comedy,R,20.0,82.0,2753,3.1
4218,1627,24.0,675.0,144,2.0,1944.0,101.0,Comedy,Passed,8.0,28.0,1079,6.5
4219,1668,29.0,847.0,566,0.0,2011.0,105.0,Drama,PG-13,8.0,10.0,1015,3.9
4220,2580,23.0,982.0,500,0.0,1998.0,97.0,Comedy,PG,15.0,63.0,2189,6.8
4221,2329,24.0,960.0,438,3.0,1951.0,108.0,Drama,Approved,14.0,46.0,3538,7.0
4222,3586,535.0,1000.0,279,4.0,2010.0,95.0,Drama,PG-13,12.0,9.0,440,5.9
4223,4385,14.0,2000.0,0,2.0,2014.0,108.0,Thriller,R,48.0,28.0,6025,5.8
4224,12359,115.0,11000.0,0,0.0,1987.0,90.0,Adventure,Not Rated,17.0,62.0,19650,7.3
4225,16,11.0,16.0,3000,0.0,1940.0,120.0,Animation,G,99.0,230.0,71321,7.8
4226,1196,607.0,813.0,0,0.0,1971.0,104.0,Action,R,138.0,280.0,82476,7.8
4228,174,49.0,72.0,0,0.0,1982.0,91.0,Horror,R,235.0,372.0,31952,5.7
4229,170,13.0,42.0,1000,0.0,1985.0,92.0,Horror,R,160.0,342.0,22521,4.7
4230,2161,84.0,861.0,285,0.0,2007.0,117.0,Drama,PG-13,18.0,29.0,1573,5.9
4231,6752,16.0,2000.0,13000,5.0,2015.0,120.0,Drama,PG-13,11.0,63.0,4977,5.9
4232,1651,0.0,676.0,77,2.0,2008.0,90.0,Thriller,R,11.0,9.0,1118,4.3
4233,1490,10.0,509.0,68,0.0,1945.0,119.0,Drama,Passed,7.0,29.0,1314,7.5
4234,3799,0.0,1000.0,452,2.0,2015.0,90.0,Drama,R,5.0,4.0,1351,4.8
4237,558,10.0,371.0,870,2.0,2007.0,90.0,Action,R,95.0,46.0,5187,6.0
4238,1941,355.0,749.0,0,5.0,1946.0,172.0,Drama,Not Rated,97.0,235.0,40359,8.1
4239,3293,184.0,730.0,0,0.0,2001.0,115.0,Biography,R,76.0,336.0,29424,7.0
4240,155,16.0,117.0,0,0.0,2001.0,89.0,Comedy,R,67.0,95.0,12244,7.6
4241,214,7.0,128.0,305,0.0,2015.0,125.0,Crime,R,4.0,1.0,22,7.2
4242,145,57.0,120.0,15000,0.0,2007.0,78.0,Horror,R,252.0,374.0,131462,7.5
4247,1456,92.0,559.0,0,0.0,1963.0,115.0,Action,Approved,167.0,358.0,89403,7.5
4248,99,6.0,40.0,321,2.0,1989.0,96.0,Action,R,49.0,40.0,4663,5.1
4250,11192,11000.0,11000.0,0,0.0,1973.0,89.0,Comedy,PG,66.0,128.0,33335,7.3
4251,1062,421.0,314.0,45000,0.0,2014.0,100.0,Horror,R,533.0,631.0,112899,6.9
4252,12034,11000.0,11000.0,0,5.0,1972.0,88.0,Comedy,R,50.0,78.0,31077,6.8
4253,3833,89.0,3000.0,15000,0.0,1962.0,129.0,Crime,Not Rated,127.0,471.0,215086,8.4
4254,1396,750.0,745.0,0,0.0,1981.0,87.0,Action,R,177.0,294.0,133966,7.6
4255,768,32.0,483.0,0,1.0,1994.0,102.0,Action,R,77.0,146.0,34520,7.6
4256,1404,0.0,618.0,0,0.0,1962.0,152.0,Crime,Not Rated,103.0,207.0,67825,7.7
4257,563,108.0,173.0,0,0.0,1999.0,118.0,Biography,R,123.0,434.0,77551,7.6
4258,218,9.0,120.0,0,0.0,2011.0,86.0,Drama,R,218.0,154.0,18566,5.3
4259,927,207.0,380.0,39000,3.0,2006.0,137.0,Drama,R,215.0,407.0,259379,8.5
4260,2300,589.0,690.0,10000,7.0,2011.0,129.0,Drama,PG-13,34.0,175.0,15401,7.0
4261,2290,31.0,654.0,0,1.0,1961.0,134.0,Drama,Unrated,100.0,167.0,62860,8.0
4262,2555,6.0,1000.0,236,8.0,1940.0,119.0,Adventure,Passed,12.0,34.0,2269,7.1
4263,29,162.0,23.0,0,0.0,2003.0,80.0,Animation,PG-13,167.0,312.0,42462,7.8
4264,3163,149.0,912.0,0,3.0,1998.0,89.0,Comedy,PG-13,56.0,132.0,8224,7.2
4265,14412,30.0,14000.0,0,0.0,2003.0,101.0,Biography,R,180.0,226.0,41999,7.5
4266,65,0.0,50.0,13000,0.0,2004.0,80.0,Drama,R,211.0,492.0,168398,8.0
4267,318,0.0,85.0,11000,0.0,2000.0,115.0,Drama,R,157.0,361.0,173551,8.1
4268,2186,308.0,1000.0,0,2.0,2003.0,100.0,Drama,R,126.0,545.0,68222,6.8
4269,1846,603.0,936.0,0,3.0,1947.0,118.0,Drama,Approved,61.0,113.0,10791,7.4
4270,34446,81.0,34000.0,20000,2.0,2010.0,100.0,Drama,R,365.0,297.0,111658,7.2
4271,29,162.0,21.0,0,0.0,2003.0,106.0,Adventure,R,121.0,156.0,26926,8.1
4272,1833,85.0,480.0,60,2.0,1938.0,106.0,Drama,Approved,10.0,29.0,1381,7.0
4273,1349,244.0,538.0,0,0.0,2005.0,91.0,Comedy,R,151.0,243.0,31130,7.4
4274,13145,117.0,13000.0,63000,0.0,2010.0,105.0,Crime,PG-13,171.0,129.0,55382,8.3
4275,3013,31.0,804.0,0,0.0,2015.0,96.0,Drama,R,158.0,60.0,20885,6.1
4276,675,0.0,251.0,0,1.0,1999.0,116.0,Action,R,167.0,346.0,70084,7.5
4277,50313,453.0,24000.0,0,2.0,2005.0,116.0,Action,R,118.0,222.0,54657,7.0
4278,2739,5.0,1000.0,0,1.0,2015.0,97.0,Crime,PG-13,39.0,22.0,3911,5.3
